ID	GSM4285758	GSM4285759	GSM4285760	GSM4285761	GSM4285762	GSM4285763	GSM4285764	GSM4285770	GSM4285771	GSM4285772
Hivep2	3.451167244	4.334133674	5.462207558	7.224428418	4.346437738	6.844825096	6.621745257	11.18266458	11.38192746	17.8592899
Hivep3	6.607968797	6.373008953	9.127557614	9.336630764	10.87477978	7.962298045	7.52373631	4.379816876	3.273786665	2.328912496
Hjurp	12.85400124	13.17196817	14.82351875	13.88049723	18.37578974	5.979967842	14.37766319	8.89645333	11.1032094	13.53640235
Hk1	14.03021217	10.32684667	11.48904075	9.893653896	11.40932468	12.76869553	13.79611393	17.36604765	12.94054133	12.5485504
Hk2	52.75617333	69.21538973	62.03232592	52.57674338	74.84781232	63.11591313	73.38669195	58.68913161	49.64796013	51.40424555
Hk3	127.141973	140.452575	159.2557221	148.3846566	189.2559945	93.01311644	89.81524985	42.17280284	11.82194346	7.267361679
Hkdc1	0	0	0	0	0	0	0	0	0	0
Hlcs	8.091955895	6.928116613	3.741071471	2.45993193	6.005869285	11.76719683	3.786088434	8.790328308	20.53250947	13.42269963
Hlf	0	0.301849497	0.398808714	0.603129727	0	0	0	0.190398562	0	4.31969958
Hltf	7.658122743	6.319203714	9.99083723	11.99166008	18.107109	13.71645213	10.48103424	22.75206719	24.94607346	29.76082534
Hlx	17.39365308	7.138120551	19.56054456	9.149732321	14.3892087	17.2763131	16.88082069	28.71877689	31.58396148	22.87838101
Hmbox1	3.519645258	4.271267101	7.403507039	5.020652948	3.58718804	5.085877933	3.785319988	7.876692884	7.097834593	4.004587752
Hmbs	12.60320548	14.33079354	15.26033379	20.26540595	16.87900856	9.611014927	12.75411975	23.60759115	24.32243354	23.84575426
Hmcn1	0	0	0	0	0	0	0	0	0	0
Hmcn2	0.471551244	0.162003436	0	0	0.289182098	0	0	0.068389028	0.082992308	0.133251449
Hmg20a	4.414196682	6.426290071	6.916049489	8.38243957	3.968488446	3.114664387	8.985009211	4.816161629	12.24649676	8.034297349
Hmg20b	31.08815497	26.86243538	27.86638124	26.44881167	32.54835906	21.98860812	40.22538984	42.88417465	38.87664131	25.33143575
Hmga1	11.89818125	7.90550525	11.18891552	11.19693798	5.462324452	13.03894259	11.33425497	14.22026114	19.30062516	19.48132891
Hmga1-rs1	2.053013734	2.902790871	2.927182155	3.790108579	6.417887268	2.040579344	3.138005513	4.473494327	3.489536376	4.701752894
Hmga2	0	0	0	0.290142833	0	0	0	0	0	0
Hmgb1	13.57792227	12.49114966	10.70312256	14.50549212	13.66595831	12.79850596	11.33484743	19.66794009	15.18653502	23.66800384
Hmgb1-ps1	22.99667135	17.30479903	13.16741748	9.943370703	22.89829977	26.33479534	15.49908954	18.17430365	20.18224277	40.32932562
Hmgb1-ps2	0	2.325855501	0	0	0	6.372569264	2.433808532	0	4.696036017	0
Hmgb1-ps3	3.460096071	1.355935083	0	4.222054693	6.618358046	1.457638842	0	1.830862816	5.134715571	4.809069168
Hmgb1-ps4	0	3.192342929	0	6.376824925	0	0	4.760680741	0	3.87200321	5.447135932
Hmgb1-ps5	49.39460648	34.17923958	32.04282396	34.19037129	23.94384925	33.91867053	58.7432769	44.97820554	13.24364552	56.8313419
Hmgb1-ps6	1.320990168	0	0	0	0	1.928144781	0	0.662995668	10.26467527	0
Hmgb1-rs18	0	0	0	0	4.257673762	6.040048981	0	0	0	0
Hmgb1l	0	0	0	0	0	0	0	0	0	0
Hmgb2	133.2536812	140.5275466	147.4815759	114.4771692	120.6560565	86.46310105	140.7024605	113.6272372	147.7458202	163.4135032
Hmgb3	5.65546286	2.817445715	2.428505611	2.842458076	10.70849192	0.858850124	1.554421201	2.962648312	2.132414805	4.559261801
Hmgb4	0	0	0	0	0	0	0	0	0	0
Hmgcl	31.57303866	51.51686781	64.86272751	48.8361364	79.25445009	57.42414083	58.96475272	59.93562493	54.2663911	54.41946208
Hmgcll1	0	0	0	0	0	0	0	0	0	0
Hmgcr	6.170100176	8.419692922	12.91621659	8.562007721	8.012777836	6.736797513	10.77591076	19.2395211	22.02155693	24.04918512
Hmgcs2	0.675017788	0	0	0	0	0	0	0	0	0
Hmgn1	17.37130862	14.39933415	15.63059437	10.3126181	10.60293229	7.708392098	11.22381106	36.46907041	49.77402591	27.55801502
Hmgn2	9.084995404	10.71772176	18.389721	12.14690549	11.26404334	9.142239088	10.35471912	4.471070565	1.49644088	4.973905927
Hmgn2-ps1	182.0220752	131.6277801	104.7077128	219.3297099	147.886371	91.96525515	98.89313253	25.64930535	21.3042771	12.86112615
Hmgn2l6	0	0	0	0	0	0	0	0	0	0
Hmgn3	0.747057269	2.462802446	0.820074485	0.655707566	3.131993482	2.732607409	3.416766601	5.284078674	16.0764325	8.378076176
Hmgn5	12.83474596	8.873779407	16.47292574	9.570853453	25.53389831	11.91622768	11.55255416	16.97371759	27.81618227	17.38072521
Hmgxb3	4.267533723	8.582840342	5.775961832	0.347543657	1.931730372	6.094366499	6.136167494	4.002025189	6.007123718	7.692877099
Hmgxb4	2.519022384	4.041654661	3.977497936	4.499817106	4.174297395	8.234665749	6.99711475	12.72670671	11.79175449	3.854176777
Hmha1	53.88811343	78.61665343	61.47469074	46.97908508	68.89936542	70.97954233	80.05722538	79.81808844	112.0975066	114.9417522
Hmmr	6.371751277	2.939280603	2.704494925	0.697327518	3.163073573	2.56456192	1.658746034	4.640153961	2.691373119	4.636215946
Hmox1	105.3942156	102.7540284	124.1456473	120.0360238	104.5942476	96.6300962	58.04743697	76.12773186	17.33018264	9.568479662
Hmox2	74.97605735	87.07159698	95.80705598	83.30328592	94.69983489	76.81616785	99.71528092	121.7208063	97.26486343	115.7795983
Hmx1	0	0	0	0	0	0	0	0	0	0
Hmx2	0	0.370509534	0	0	0	0	0	0.557468123	0	3.372451314
Hmx3	0	0	0	0	0	0	0	0	0	0
Hn1	175.5998262	189.2617223	206.1730858	223.6260824	194.7722316	142.938907	199.176175	239.3226794	222.0404143	219.7042257
Hn1l	8.399138006	21.19147146	16.52825829	14.66369765	12.35432732	8.371612543	13.8411329	20.9190317	12.50943569	8.965155075
Hnf1a	0	0	0	0	0	0	0	0	0	0
Hnf1b	0	0	0	0	0	0	0	0	0	0
Hnf4a	0	0.215934862	0	0	0	0	0	0	0	0
Hnf4g	0	0	0	0	0	0	0	0	0	0
Hnmt	0.627672263	2.002991139	3.415553825	0	0	0	4.877474159	0	4.414078076	3.915500956
Hnrnpa0	67.77351092	80.76525889	79.0732525	80.95933052	76.48765671	78.53720412	128.4383934	149.5847453	142.6153826	129.4020267
Hnrnpa1	11.59014221	12.25111519	12.42635853	11.99770167	7.45100464	10.24860518	10.16789897	22.62570831	14.22517755	22.45886991
Hnrnpa1l2-ps	0	0	0	4.166091985	0	0	0	1.023126897	1.936889342	0
Hnrnpa2b1	245.8222081	201.72642	268.2116555	230.2621565	243.3627375	229.8653004	269.0793439	354.6907054	407.0262748	333.1063107
Hnrnpa3	29.49277973	19.24059024	26.48318921	20.32640214	27.27385502	19.53123854	21.85847628	29.1087627	41.76896318	28.04258045
Hnrnpab	140.2793208	136.2409218	170.5067461	158.694391	154.4227276	165.4246173	148.7172905	289.4175046	289.3758932	257.1433507
Hnrnpc	65.37307689	93.72029774	109.0995896	90.63225902	100.0776066	115.83277	118.8573781	205.494774	242.7092269	211.4953033
Hnrnpd	44.02399946	54.57404158	57.15998158	49.47541204	47.20633227	47.81170295	43.59389129	87.65355468	75.67064428	106.2792287
Hnrnpf	99.97803498	95.21788709	127.3010847	116.53782	103.4214064	126.7934413	141.526208	119.7827533	153.2340619	181.1981623
Hnrnph1	21.97580942	25.84722598	24.60886087	20.43858191	17.84995347	19.24924247	29.31097691	47.69189608	52.11882713	70.69818133
Hnrnph2	12.6979962	12.66084255	20.66430384	17.77563106	13.64833244	16.38179872	13.8501609	16.75528858	23.10504368	20.64115982
Hnrnph3	5.332108572	8.168210027	8.410751798	8.480020305	7.931994721	13.65448529	11.63438202	9.383218103	16.62465311	14.22010419
Hnrnpk	130.4716939	118.1011775	113.3343694	127.5059333	122.8684291	139.759896	133.4705086	179.1473906	159.8039237	202.5947272
Hnrnpl	27.75170632	33.80847911	37.21896682	30.34557509	29.88816541	41.49876773	42.91514397	48.88830985	46.51276406	52.4208912
Hnrnpm	48.62550457	51.52276424	60.28860605	67.20592452	57.39108496	68.20588385	59.77650488	96.82448865	122.0443199	96.85326563
Hnrnpr	2.587295511	7.144286902	5.105008422	2.793798102	6.796972086	9.299036991	8.018626486	13.28831112	16.57579331	21.60489497
Hnrnpu	50.67388455	53.66408386	70.79014544	60.62273	64.83100081	75.52277341	81.43019176	127.1553832	131.8993713	118.6368483
Hnrnpul1	35.27331036	57.12763718	47.58916969	42.81720378	44.91187525	45.83657952	52.52514107	83.47689861	74.0754135	70.13856378
Hnrnpul2	34.62941775	28.09989441	24.85093238	33.54269656	33.70048876	41.27849399	40.37330438	73.63824945	62.61214772	46.24718412
Hoga1	0	0	1.891064055	0	0	0	0	1.260973987	0	0
Homer1	1.176954239	3.226872842	2.790819361	2.790089164	2.611781636	4.472380861	2.791738281	2.407136649	4.41554811	8.459280175
Homer2	0	0	0	0	0	0	0	0	0	0
Homer3	2.447869935	3.240455043	6.954830677	5.156385128	6.012294905	9.301960552	4.808134323	6.948511165	6.065264063	2.433649069
Homez	1.185050603	0.962901011	1.666407571	4.111830674	2.144054634	0.934028689	2.145151401	1.312207252	1.150726211	1.645922011
Hook1	0	0.140043694	0.347900186	0	0	0.2279614	0.137823935	0.40966696	0	0
Hook2	0.52024461	7.296607893	5.010149379	6.879504596	2.69018586	3.655196191	1.892353167	3.143420051	6.427436765	9.938753185
Hook3	10.4720002	9.956803123	8.984252026	11.3402307	12.02970277	12.17054723	13.42262651	12.9754574	20.52894104	17.20590062
Hopx	438.2937748	582.6243671	504.6541772	553.1060053	671.728202	470.2398978	505.508876	155.2911772	63.94859583	73.12605156
Hormad1	4.887804942	3.247478384	1.34092738	0	0	0	3.547484021	0	2.636719228	0
Hormad2	0.641439839	0	0	0.921088308	0	0	0.523280742	0	0	0
Hoxa1	0	0	0	0	0	3.910458017	0	0	0	0
Hoxa10	0	0	0	0.323613942	1.253320111	0	0	0	0	0
Hoxa11	0	0	0	0	0	0	0	0	0	0
Hoxa13	0	0	0	0	0	0	0	0	0	0
Hoxa2	0	0	0	0	0	0	0	0	0	0
Hoxa3	0	0	0	0	0	0.341754068	0	1.716599485	0.361396905	0
Hoxa4	1.107269782	0	0	0	0	0	0	0.658077774	0	0
Hoxa5	0	1.682365361	0.686874349	0	0	0	0	2.159237747	2.448984188	3.249615355
Hoxa6	0	0	0	0	0	0	0	0	0	0
Hoxa7	3.01225753	0	0	0	0.626683736	1.309410408	0	12.24918446	7.698524141	10.25112328
Hoxa9	0	0.288904882	0	0.128974879	0.555897558	0	0.925231765	0	0	0.57883105
Hoxb1	1.403934942	0	0	0	4.017077169	0	0	0	0	0
Hoxb13	0	0	0	0	0	0	0	0	0	0
Hoxb2	0	0	0	0	0	0	0	0	0	0
Hoxb3	0	0	0	0	0	0.346897683	0.747391416	0	0	0
Hoxb3os	0	0	0	0	0	0	0	1.140455386	0	0
Hoxb4	6.686658588	9.10548829	16.68303866	10.67022156	3.435537974	19.10245078	12.96649067	11.22303412	17.22019181	7.194599493
Hoxb5	0	0	1.021666013	0	0	0	0	0	0	0
Hoxb6	0	0	0	0	0	0	0.483701609	0	0	0
Hoxb7	0	0	0	0	0	0	0	0	0	0
Hoxb8	0	0	0	0	0	0	0	0	0	0
Hoxb9	0	0	0.663313215	1.088870493	0	1.242764678	0	0	0	0
Hoxc10	0	0	0	0	0	0	0	0	0	0
Hoxc11	0	0	0	0	0	0	0	0	0	0
Hoxc12	0	0	0	0	0	0	0	0	0	0
Hoxc13	0	0	0	0	0	0	0	0	0	0
Hoxc4	0	1.669645604	0	0	0	0	0	0	0	0
Hoxc5	0	0	1.06648937	0	0	0	0	0	0	0
Hoxc6	0	0.890292755	0	0	0	0	0	0	0	0
Hoxc8	0	0	0	0	0	0	0	0	0	0
Hoxc9	0	0	0	0	0	0	0	0	0	0
Hoxd1	0	0	0	0	0	0	0	0	0	0
Hoxd10	0	0	1.356106268	0	0	0	0	0	0	0
Hoxd11	0	0	0	0	0	0	0	0	0	0
Hoxd12	0	0	0	0	0	0	0	0	0	0
Hoxd13	0	0	0	0	0	0	0	0	0	0
Hoxd3	0	0	0	0	0	0	0	0	0	0
Hoxd4	0	0	0	0	0	0	0	0	0	0
Hoxd8	0	0	0	0	0	0	0	0	0	0
Hoxd9	0	0	0	0	0	0	0	0	0	0
Hp	635.5737472	657.4071387	502.3963003	598.072239	668.7290872	717.8840411	754.5409904	309.2720127	108.9267162	113.0741674
Hp1bp3	15.04447086	15.78950722	22.37083775	17.83400738	23.09941602	23.71066961	24.23350775	26.5233072	25.46654608	26.33186245
Hpca	0	0	0	0	0	0	0	0	0	0
Hpcal1	157.3289869	158.910991	163.1471063	104.232957	138.2613738	125.7737983	127.8121062	219.5503733	186.7004089	191.0474831
Hpcal4	0	0	0	0	0	0	0	0	0	0
Hpd	0	0	0	0	0	0	0	0	0	0
Hpdl	0	0	0	0	0	0	0	0	0	0
Hpgd	24.24479225	26.06560167	17.29769234	17.53958876	10.57782539	4.293845542	3.299345839	4.58589233	123.578152	162.8195375
Hpgds	3.070123929	3.40101552	2.458337989	10.9471018	9.240165766	9.342397627	4.52302485	13.28658457	9.054592234	1.221769729
Hpn	0.915335079	0.732662198	1.110676095	0	3.046120263	0.388664767	0	0.647368811	1.040535295	5.608749746
Hprt	188.0735144	201.456425	268.1978698	171.6142236	219.5266839	270.8619762	210.6334107	301.6896818	234.1738067	276.8034858
Hps1	7.311684473	9.036322353	9.389461028	7.745533294	8.988791247	9.950412978	8.6391706	7.98786548	9.792117069	6.880944222
Hps3	9.65346497	9.080310265	9.665554227	12.7314363	15.27600568	12.27356967	14.36321539	19.68432422	26.78950215	19.53585494
Hps4	7.976198779	12.99235014	12.41302942	11.87791027	18.5512967	6.187686201	18.02252401	27.00596778	18.96487831	22.95621511
Hps5	4.550563168	8.989232134	8.881950425	5.049275592	8.20387011	8.204975724	4.218060838	13.29631857	14.7186131	11.66089371
Hps6	4.337495458	9.991868272	11.27935424	7.993937526	6.824237524	2.669385304	7.630751222	14.42859874	7.601194987	4.077932359
Hpse	53.78514313	54.59924464	55.97436863	58.33897234	65.19317496	49.24622923	47.14507246	39.32414851	33.36458351	21.38318624
Hpse2	0	0	0	0	0	0	0	0	0	0
Hpx	0	0	0	0	2.130343077	1.078426393	0.884335932	0	0	0
Hr	0	0	0	0	0	0	0	0.286881056	0	1.089941223
Hrasls	0	0	0	0	0	0	0	0	0	0
Hrasls5	0	0	0	0	0	0	0	0	0	0
Hrc	0	0	0	0	0	0	0	0	0	0
Hrct1	0	0	0	0	0	0	0	0	0	0
Hrg	0	0	0	0	0	0	0	0	0	0
Hrh1	0	0	0.661219544	1.299175783	0	0.362328654	0.264386371	2.612292056	6.8484391	6.213934413
Hrh2	13.98399543	4.868103785	10.03463847	7.424337326	8.276660915	12.65014972	15.37051945	17.05023028	2.341899193	12.90068953
Hrh3	0	0	0	0	0	0	0	0	0	0
Hrh4	0	0	0	0	0	0	0	0	0	0
Hrk	0	0	0	0	0	0	0	0	0	0
Hrnr	0	0	0	0	0	0	0	0	0	0
Hrsp12	5.397798471	0.620995853	5.335424556	0.868858193	2.573339156	0	4.506687804	0.12487583	4.217550408	2.039023246
Hs1bp3	9.680632502	12.04019178	12.67804382	11.06072872	8.738929574	14.60398407	12.71030409	7.858455057	6.020606924	3.575300638
Hs2st1	4.672693186	3.079253097	3.235262482	5.471537069	7.45962313	2.080464215	6.700928073	4.855484804	6.170023175	4.40591116
Hs3st1	2.580109629	0	0.650121757	0	0	0	1.454444952	0	0	1.390047565
Hs3st2	0	0	0	0	0	0	0	0	0	0
Hs3st3a1	0	0	0	0	0	0	0	0	0	0
Hs3st3b1	5.568020758	5.378321117	7.160831915	7.568576682	8.494171102	5.902236704	7.755657244	22.07710816	5.293514321	4.485065894
Hs3st4	0	0	0	0	0	0	0	0	0	0
Hs3st5	0	0	0	0	0	0	0	0	0	0
Hs3st6	0	0	0	0	0	0	0	0	0	0
Hs6st1	5.28317015	7.11918865	10.36652916	7.232864628	7.890122715	8.613197225	9.488838103	19.04138808	26.13454781	16.56922362
Hs6st2	0	0	0	0	0	0	0	0.279251086	0	0
Hs6st3	0	0	0	0	0	0	0	0	0	0
Hsbp1	181.9121476	229.9437392	212.2904879	234.020532	206.7349655	223.4962854	170.8335942	166.4846348	184.8999589	213.0651868
Hsbp1l1	2.110078318	0	0	0	0	0	0.953985868	0	0	0
Hscb	15.33669251	57.60158622	71.66282885	70.74015597	44.22829777	69.66342312	90.52658217	101.2822636	48.14035291	69.01946219
Hsd11b1	11.28514808	11.44331532	10.50480422	19.19953633	14.34002533	7.33848987	8.889204333	11.83519145	1.710471373	9.923475328
Hsd11b2	0.601816929	0.802666381	0	0	1.250993841	0	0	3.721543323	1.446000391	0
Hsd17b1	0	0	4.349561409	0	0	0	0	1.371538107	0.98362174	1.036728273
Hsd17b10	69.3707855	61.71046809	81.48547506	62.53910936	67.9044119	65.92293982	60.71994416	86.74273355	62.42099665	88.52185416
Hsd17b11	64.79756982	63.10363124	52.68961676	46.42347141	60.67670689	71.46375368	76.96195861	77.93570622	74.58945951	65.4006146
Hsd17b12	50.66800314	63.03248179	51.85890855	68.53294542	69.26513202	48.79965173	62.47037619	95.05859261	80.12677026	78.41037277
Hsd17b13	0	0	0	0	0	0	0	0	0	0
Hsd17b14	0	0	0	0	0	0.694994241	0	0	0	0
Hsd17b2	0	0	0	0	0	0	0	0	0	0
Hsd17b3	0	0	0	0	0	0	0	0	0	0
Hsd17b4	21.27792248	18.93960226	24.14538334	23.71809598	25.30118047	36.18045239	31.50479527	34.81101936	51.99703234	32.73217959
Hsd17b6	0	0	0	0	0	0	0	0	0	0
Hsd17b7	2.030701683	0	1.644125799	0	0	2.621642633	2.645325278	0.953611509	2.80379588	1.651918115
Hsd3b1	0	0	0	0	0	0	0	0	0	0
Hsd3b2	0.476529596	0	0	0	0	0	0	0	0	0
Hsd3b3	0	0	0	0	0	0	0	0	0	0
Hsd3b4	0	0	0	0	0	0	0	0	0	0
Hsd3b5	0	0	0	0	0	0	0	0	0	0
Hsd3b6	0	0	0	0	0	0	0	0	0	0
Hsd3b7	19.97480161	19.79561922	18.76092433	12.95731121	21.50692747	20.40669313	16.58456444	31.21116486	21.27334124	28.62865664
Hsdl1	13.33600986	28.08368684	13.70984239	31.46024794	21.17522162	17.13695593	26.00793943	13.60329069	20.68191273	15.09235719
Hsdl2	19.96560046	15.9610068	16.83955659	13.77964948	17.14290761	13.34447011	12.7125626	35.85826379	44.8166102	33.36323097
Hsf1	9.416409962	12.15750906	21.38539414	14.44001708	25.71964225	27.29456315	28.75654255	23.51057784	12.79637922	17.08232099
Hsf2	5.908317394	10.42109676	6.617748174	1.954822533	3.827200483	2.534261201	0.543414036	11.63553137	8.030044298	5.91223827
Hsf2bp	0	0	0	0	0	0	0	0	0	0
Hsf3	0	0	0	0	0	0	0	0	0	0
Hsf4	0	0	0	0	0	0	0	0	0	0
Hsf5	0.353601718	0	0	0	0	0.542322637	0	0	0	0
Hsfy2	0	0	0	0	0	0	0	0	0	0
Hsh2d	0	0	2.822287665	0	0	0	0	4.806176176	0	0
Hsp25-ps1	0	8.900317539	0	0	0	0	0	0	0	0
Hsp90aa1	52.21224215	61.46922747	82.43655401	66.73360352	66.33651502	88.15500022	66.70617395	71.20750913	100.9815928	186.5134322
Hsp90ab1	349.321697	390.3648046	383.3998149	377.286997	436.2620403	531.9089419	511.1910619	914.3893767	729.5161273	770.474472
Hsp90b1	190.6648122	196.8417569	225.2831592	229.7716044	220.6894224	306.109256	269.0266571	383.7824819	332.9137513	302.4168617
Hspa12a	0.218761648	0	0	0	0.819964401	0	0	0.160260979	0	0
Hspa12b	0	0	0	0	0	0	0	0	0	0
Hspa13	5.286578629	6.624000662	6.442235034	9.517240954	7.691177091	4.861862526	2.519388191	7.031603287	4.392257677	6.064063086
Hspa14	8.962086455	11.56248342	13.76959354	12.7160384	12.88545131	11.21949595	13.94647384	13.85475665	19.24874826	17.68281468
Hspa1a	2.420553733	1.301576245	6.662219503	3.027221042	1.256562469	0.635519718	0.650909616	3.67012177	2.177140459	23.25914421
Hspa1b	3.463771103	3.906332946	1.264705513	0.867085866	1.95294389	1.407074361	1.133845248	4.866079597	6.599589608	27.22031215
Hspa1l	0	0.729815964	0	1.584926354	0	0	0	0	0	0
Hspa2	3.745768667	3.909071974	11.39650632	7.423592282	11.29287949	1.253666359	2.352152879	10.11953801	16.95229353	6.376020197
Hspa4	48.44606118	41.71327603	42.47817951	40.78941928	54.37404861	54.32741613	43.4895103	76.82987364	59.88475543	71.77765204
Hspa4l	3.068916508	4.927227269	3.196481604	2.162665479	5.125443107	4.562004192	2.71689086	2.711664734	5.846956636	4.978710235
Hspa5	254.3329677	254.6280553	260.2544118	244.4417447	257.5227873	313.8445437	311.0078466	483.1411111	411.0254872	546.1864851
Hspa8	512.8327196	572.3614321	583.547064	516.3538031	580.542322	790.3611793	785.0896862	805.1423033	837.04254	928.0699603
Hspa9	25.15290305	39.36268965	36.88559018	24.65028689	52.69361724	43.05607686	56.6933318	57.74769872	49.78614142	34.46898605
Hspa9-ps1	2.920112535	1.639048768	1.961896894	1.042546376	3.167330493	0.848936084	0.984073621	10.09689337	5.571605714	12.55103866
Hspb1	2.743687917	7.648463383	0	0	0	0	0	0	0	0
Hspb11	17.66894563	22.3042461	22.26427531	14.45150813	14.60847478	21.08513471	31.9670692	30.6800417	17.81439672	23.84439159
Hspb2	0	0	0	0	0	0	0	0	0	0
Hspb3	0	0	0	0	0	0	0	3.570096795	0	0
Hspb6	0.607092663	2.647299291	2.119983585	2.147543359	5.149332006	0	1.95453847	2.496143961	1.876478456	3.543449868
Hspb7	0	0	0	0	0	0	0	0	0	0
Hspb8	0	0	0	0	0	0	0	0	0	1.775524536
Hspb9	0	3.256611143	0	0	0	0	0	0	0	0
Hspbap1	6.238300435	8.847043038	12.2126596	5.41592866	5.14769272	5.776525644	1.620141568	7.289647973	6.806571591	9.101003249
Hspbp1	9.550055331	27.84776868	33.27203565	25.60745072	18.19987592	27.04992739	19.24739683	33.28844597	25.82408571	26.4789573
Hspd1	28.84499877	19.51492298	38.95801845	26.84128358	40.16045506	46.95965661	27.55874255	69.6413311	57.32028959	40.9520117
Hspe1	171.3008894	127.1097654	135.1335719	117.5284776	139.2253412	158.5393654	197.1273783	241.9132571	257.9669889	297.3113959
Hspe1-ps2	7.808158352	0	0	5.411309401	0	6.043548086	0	0	0	0
Hspe1-ps4	0	0	0	0	0	0	0	0	0	0
Hspe1-ps5	15.40225066	0	0	0	0	0	0	0	0	0
Hspe1-ps6	0	0	0	7.044754061	0	0	0	0	0	0
Hspg2	0	0	0	0	0	0	0.13577084	0	0	0
Hsph1	10.43391886	8.052577946	7.462093521	9.711819524	7.116676876	13.22851243	7.407147619	12.52553835	11.51157945	8.44462946
Htatip2	19.94845417	47.41993254	48.82462516	56.76731054	51.14428432	44.76635508	55.42737654	33.04440829	31.90231158	22.09031245
Htatsf1	5.530369236	11.33786798	7.361987638	9.49397962	14.13831179	9.47742814	12.22310842	23.10906374	22.06543444	26.81867183
Htr1a	0	0	0	0	0	0	0	0	0	0
Htr1b	0	0	0	0	0	0	0	0	0	0
Htr1d	0	0	0	0	0	0	0	0	0	0
Htr1f	0	0	0	0	0	0	0	0	0	0
Htr2a	0	0	0	0	0	0	0	0	0	0.869794941
Htr2b	0	0	1.588477298	0	0	1.402302887	8.702988229	0	0	0
Htr2c	0	0	0	0.204463555	0	0	0	0	0	0
Htr3a	0	0	0	0	0	0	0	0	0	0
Htr3b	0	0	0	0	0	0	0	0	0	0
Htr4	0	0	0	0	0	0	0	0	0	0
Htr5a	0	0	0	0	0	0	0	0	0	0
Htr5b	0	0	0	0	0	0	0	0	0	0
Htr6	3.513400597	5.429958014	4.610794067	7.673952832	6.518894765	10.12294258	5.291361626	12.43935588	4.659064765	0
Htr7	20.6898817	20.96968881	11.20399134	16.61454445	9.147315802	23.65190194	18.57087241	47.13461728	24.32947988	18.01563521
Htra1	1.596243622	3.406038911	1.599710881	3.430617657	5.518096692	5.744472745	6.693521345	4.617786408	2.765428254	0
Htra2	21.54651764	40.65571702	32.46533061	34.21186876	34.20483121	44.21663012	39.88552825	36.05798212	23.53297675	20.24631224
Htra3	3.580829314	2.502295087	1.93481433	3.419731995	3.397098447	12.99776417	8.511151748	25.66141771	2.596226637	4.006921117
Htra4	0.634987438	1.885976414	1.117355662	1.153100396	0	0	5.783741072	2.046227884	0	0
Htt	3.35374892	5.40676609	4.924204652	4.757911968	4.512504844	2.766943895	4.706413075	4.534313219	2.787783888	2.916062988
Hunk	0	0.430181688	0.217107184	0	0	0	0	0	0	0
Hus1	2.932665375	3.599634387	4.532408798	2.455743925	1.777561456	2.205076356	2.349055627	3.460909708	2.281518321	0.549959552
Hus1b	0	0	0	0	0	0	0	1.715841831	1.142254762	0
Huwe1	5.045768811	8.406564647	5.512264804	4.886262056	7.181720421	8.380840723	9.212809362	14.0605232	14.36487493	15.99543597
Hvcn1	48.41881121	60.14717685	54.08617463	70.77971888	68.65284535	69.82640594	53.20119265	25.51475742	11.12744403	5.714319369
Hyal1	2.828755807	2.808163909	0	0	0	0	0.215516158	1.732829507	0.781245409	2.655544342
Hyal2	1.693943155	3.527058901	2.710370833	0.542849848	1.243877994	2.805784067	5.252796034	0.844822018	4.310625109	6.612216869
Hyal3	1.739518351	3.636167526	0	1.165906455	0	0	0.960917632	0	0.724947409	0.981887182
Hyal4	0	0	0	0	0	0	0	0	0	0
Hyal5	0	0	0	0	0	0	0	0	0	0
Hyal6	0	0	0	0	0	0	0	0	0	0
Hydin	0	0	0.4730495	0	0	0	0.061679092	0	0	0
Hyi	2.479511524	2.821960758	1.534161166	10.27140152	3.43611068	4.700462654	1.974318207	7.208898226	11.66748548	4.151871871
Hyls1	0.668018264	0.435539475	0.856013784	0.192166432	1.179412284	0.436733113	0	0.138767524	1.893050148	1.139456072
Hyou1	3.087217349	2.917913265	2.068641507	6.224840554	3.007952759	7.481042169	5.70950253	10.16436044	7.311930311	14.04090055
I0C0044D17Rik	0	0	0	0	0	0	0	0	0	0
I830012O16Rik	8.637757932	9.326767255	9.852403896	20.17243097	5.533064894	9.088033862	0	18.1280404	7.890976279	3.902768363
I830077J02Rik	35.69351484	28.90873996	14.21810717	31.11072307	49.27184394	34.17140079	27.0811646	43.27658893	51.43739541	34.2575612
I830134H01Rik	0	0	0	0	0	0	0	0	0	0
Iah1	120.1148472	119.2502872	124.8303985	124.3983675	102.0986226	129.9025279	124.2368397	86.29593212	68.8550766	103.4871171
Iapp	0	0	0	0	0	0	0	0	0	0
Iars	9.222804309	9.943535142	18.27483642	6.821757356	10.42657409	15.39229297	11.347295	22.99366897	18.44698122	31.57529946
Iars2	4.301712208	5.795203843	4.316686081	3.844960986	6.032545175	5.901137115	6.43777456	8.439639571	9.219996017	6.078516479
Ibsp	0	0	0	0	0	0	0	0	0	0
Ibtk	6.087135728	8.922114028	8.437458953	8.035287883	15.48700705	12.57637839	10.81516025	15.13501109	11.99594629	7.121341424
Ica1	2.77418407	0	0.933119917	2.001951266	0.616395321	1.032812855	0.529118649	0	0	0
Ica1l	0	0.278748371	0	0	0	0	0.323863668	0.559423473	0	0
Icam1	135.807649	141.1608217	163.7565083	154.2630346	156.5494769	93.20947197	129.6429693	114.6069998	99.87993572	94.22557437
